DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2023-1-31,10:46:23.728,0,0.48841715,0.038307227,9.825804,
2023-1-31,10:46:23.930,201,0.5650316,0.009576807,9.873688,
2023-1-31,10:46:24.133,404,0.50757074,0.038307227,9.854534,
2023-1-31,10:46:24.332,604,0.5746084,0.019153614,9.854534,
2023-1-31,10:46:24.534,804,0.50757074,0.06703765,9.864111,
2023-1-31,10:46:24.732,1004,0.5363012,0.019153614,9.892841,
2023-1-31,10:46:24.933,1203,0.46926352,0.047884032,9.77792,
2023-1-31,10:46:25.133,1404,0.6512229,0.009576807,9.835381,
2023-1-31,10:46:25.332,1603,0.29688102,0.22984336,9.854534,
2023-1-31,10:46:25.532,1803,-0.37349546,1.6472107,10.419566,
2023-1-31,10:46:25.732,2003,-0.6512229,2.6431987,9.576807,
2023-1-31,10:46:25.933,2204,0.5267244,-0.5267244,-0.34476504,
2023-1-31,10:46:26.133,2404,0.4213795,-1.4556746,9.414001,
2023-1-31,10:46:26.331,2602,0.5267244,-1.5035586,10.0748005,
2023-1-31,10:46:26.532,2804,0.2681506,0.0,9.500193,
2023-1-31,10:46:26.736,3007,0.31603462,-0.038307227,9.883265,
2023-1-31,10:46:26.932,3204,0.33518824,-0.02873042,9.864111,
2023-1-31,10:46:27.133,3404,0.2777274,0.0,9.844957,
2023-1-31,10:46:27.334,3606,0.29688102,-0.038307227,9.844957,
2023-1-31,10:46:27.535,3806,0.30645782,-0.009576807,9.854534,
2023-1-31,10:46:27.732,4004,0.30645782,-0.047884032,9.883265,
2023-1-31,10:46:27.932,4203,0.34476504,-0.047884032,9.873688,
2023-1-31,10:46:28.133,4404,0.2873042,0.0,9.873688,
2023-1-31,10:46:28.333,4604,0.31603462,-0.047884032,9.864111,
2023-1-31,10:46:28.533,4805,0.2681506,-0.02873042,9.864111,
2023-1-31,10:46:28.729,5001,0.32561144,-0.038307227,9.854534,
