DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2022-12-13,9:25:29.947,0,-4.001647,8.64109,1.1582139,
2022-12-13,9:25:29.947,0,-3.9537373,8.674027,1.1719879,
2022-12-13,9:25:29.949,2,-3.9633193,8.64109,1.1582139,
2022-12-13,9:25:29.954,7,-3.9824831,8.636299,1.1150953,
2022-12-13,9:25:29.955,8,-4.006438,8.669836,1.1342591,
2022-12-13,9:25:29.966,19,-4.0537486,8.631508,1.2103156,
2022-12-13,9:25:29.966,19,-4.0585394,8.621926,1.1815698,
2022-12-13,9:25:29.966,19,-4.106449,8.697983,1.2103156,
2022-12-13,9:25:29.967,20,-4.135195,8.6884,1.2666093,
2022-12-13,9:25:29.968,21,-4.168133,8.665045,1.2905641,
2022-12-13,9:25:29.970,23,-4.216042,8.735711,1.2432534,
2022-12-13,9:25:29.972,25,-4.1968784,8.730921,1.2145076,
2022-12-13,9:25:29.981,34,-4.272935,8.702773,1.2761912,
2022-12-13,9:25:29.981,34,-4.235206,8.6884,1.3426657,
2022-12-13,9:25:29.982,35,-4.238799,8.73152,1.2719991,
2022-12-13,9:25:29.983,36,-4.271737,8.783621,1.2151065,
2022-12-13,9:25:29.985,38,-4.2525735,8.754875,1.1444398,
2022-12-13,9:25:29.987,40,-4.248381,8.73631,1.2198974,
2022-12-13,9:25:29.989,42,-4.2435904,8.740502,1.2486432,
2022-12-13,9:25:29.998,51,-4.248381,8.73631,1.1396489,
2022-12-13,9:25:29.998,51,-4.2292175,8.726728,1.1204851,
2022-12-13,9:25:29.999,52,-4.2525735,8.806977,1.1204851,
2022-12-13,9:25:30.0,53,-4.2669463,8.797395,1.1156942,
2022-12-13,9:25:30.3,57,-4.281319,8.750084,1.130067,
2022-12-13,9:25:30.6,59,-4.295692,8.774039,1.0594004,
2022-12-13,9:25:30.15,68,-4.2573643,8.806977,1.1204851,
2022-12-13,9:25:30.15,68,-4.2909007,8.745294,1.1444398,
2022-12-13,9:25:30.15,68,-4.295692,8.740502,1.0827563,
2022-12-13,9:25:30.16,69,-4.281319,8.726728,1.0594004,
2022-12-13,9:25:30.18,71,-4.271737,8.721937,1.0402366,
2022-12-13,9:25:30.21,74,-4.2909007,8.693192,1.0683835,
2022-12-13,9:25:30.23,76,-4.262155,8.693192,0.9456152,
2022-12-13,9:25:30.31,85,-4.19089,8.674626,0.9881349,
2022-12-13,9:25:30.32,85,-4.2340083,8.665045,0.9312423,
2022-12-13,9:25:30.32,85,-4.281319,8.660254,0.98334396,
2022-12-13,9:25:30.33,86,-4.2382,8.697983,0.9456152,
2022-12-13,9:25:30.37,90,-4.2244263,8.679418,1.0162817,
2022-12-13,9:25:30.38,91,-4.271737,8.669836,1.130067,
2022-12-13,9:25:30.48,101,-4.305274,8.73631,1.1396489,
2022-12-13,9:25:30.49,102,-4.295692,8.721937,1.1725868,
2022-12-13,9:25:30.49,102,-4.2573643,8.721937,1.0827563,
2022-12-13,9:25:30.49,102,-4.1956806,8.693192,1.1773777,
2022-12-13,9:25:30.51,104,-4.2244263,8.64109,1.2582251,
2022-12-13,9:25:30.53,106,-4.2100534,8.655463,1.1156942,
2022-12-13,9:25:30.56,109,-4.1956806,8.655463,1.0923382,
2022-12-13,9:25:30.65,118,-4.147771,8.608152,1.0641913,
2022-12-13,9:25:30.65,118,-4.152562,8.617734,1.1588128,
2022-12-13,9:25:30.66,119,-4.152562,8.660254,1.1917505,
2022-12-13,9:25:30.66,119,-4.166935,8.636299,1.1492308,
2022-12-13,9:25:30.68,121,-4.162144,8.626718,1.2294793,
2022-12-13,9:25:30.71,124,-4.1381893,8.655463,1.291163,
2022-12-13,9:25:30.73,126,-4.14298,8.660254,1.2486432,
2022-12-13,9:25:30.77,130,-4.1381893,8.697983,1.2061235,
2022-12-13,9:25:30.80,133,-4.14298,8.697983,1.1821686,
2022-12-13,9:25:30.82,135,-4.1717257,8.717147,1.1636037,
2022-12-13,9:25:30.84,137,-4.181308,8.750084,1.1725868,
2022-12-13,9:25:30.86,139,-4.2190366,8.802186,1.1540217,
2022-12-13,9:25:30.89,142,-4.2190366,8.835723,1.1444398,
2022-12-13,9:25:30.93,146,-4.2052627,8.86866,1.106711,
2022-12-13,9:25:30.94,147,-4.181308,8.8782425,1.1396489,
2022-12-13,9:25:30.97,150,-4.1860986,8.86387,1.116293,
2022-12-13,9:25:30.99,152,-4.19089,8.906988,1.0827563,
2022-12-13,9:25:30.102,155,-4.166935,8.925553,1.106711,
2022-12-13,9:25:30.104,157,-4.2094545,8.911779,1.1019201,
2022-12-13,9:25:30.105,158,-4.181308,8.86866,1.130067,
2022-12-13,9:25:30.110,163,-4.1286073,8.859078,1.134858,
2022-12-13,9:25:30.110,163,-4.1860986,8.887824,1.1917505,
2022-12-13,9:25:30.113,167,-4.1956806,8.8453045,1.2109144,
2022-12-13,9:25:30.117,170,-4.214246,8.806977,1.116293,
2022-12-13,9:25:30.118,171,-4.181308,8.750084,1.116293,
2022-12-13,9:25:30.122,175,-4.1956806,8.617734,1.1917505,
2022-12-13,9:25:30.126,179,-4.271737,8.636299,1.2438523,
2022-12-13,9:25:30.126,179,-4.262155,8.503949,1.2534342,
2022-12-13,9:25:30.130,183,-4.3334208,8.517723,1.286372,
2022-12-13,9:25:30.133,186,-4.4190593,8.484785,1.2246884,
2022-12-13,9:25:30.134,187,-4.5094886,8.508141,1.1965415,
2022-12-13,9:25:30.137,190,-4.5951266,8.536886,1.2157054,
2022-12-13,9:25:30.139,192,-4.6047087,8.5746155,1.130067,
2022-12-13,9:25:30.143,196,-4.6047087,8.532096,1.0923382,
2022-12-13,9:25:30.144,197,-4.6047087,8.536886,1.1965415,
2022-12-13,9:25:30.146,199,-4.676573,8.527305,1.2109144,
2022-12-13,9:25:30.148,201,-4.6334543,8.584197,1.2061235,
2022-12-13,9:25:30.151,204,-4.6190815,8.59857,1.2061235,
2022-12-13,9:25:30.154,207,-4.6142907,8.560842,1.130067,
2022-12-13,9:25:30.160,213,-4.56698,8.617734,1.0875473,
2022-12-13,9:25:30.160,213,-4.557398,8.617734,1.1019201,
2022-12-13,9:25:30.162,215,-4.552607,8.617734,1.1396489,
2022-12-13,9:25:30.165,218,-4.547816,8.560842,1.1821686,
2022-12-13,9:25:30.168,221,-4.533443,8.546469,1.2252873,
2022-12-13,9:25:30.170,223,-4.547816,8.55605,1.2534342,
2022-12-13,9:25:30.172,225,-4.528652,8.59857,1.267807,
2022-12-13,9:25:30.176,229,-4.5046973,8.565034,1.3055358,
2022-12-13,9:25:30.177,230,-4.5046973,8.532096,1.3384737,
2022-12-13,9:25:30.180,233,-4.543025,8.517723,1.3199086,
2022-12-13,9:25:30.183,236,-4.5915337,8.55605,1.300146,
2022-12-13,9:25:30.185,238,-4.5627875,8.612943,1.300146,
2022-12-13,9:25:30.186,239,-4.534042,8.55126,1.2438523,
2022-12-13,9:25:30.189,242,-4.519669,8.55605,1.3193098,
2022-12-13,9:25:30.193,246,-4.5627875,8.55605,1.4139313,
2022-12-13,9:25:30.194,247,-4.543624,8.55605,1.4851967,
2022-12-13,9:25:30.198,251,-4.496313,8.584197,1.446869,
2022-12-13,9:25:30.199,252,-4.4771495,8.621926,1.4426769,
2022-12-13,9:25:30.202,255,-4.4675674,8.608152,1.4708239,
2022-12-13,9:25:30.204,257,-4.472358,8.588988,1.5325074,
2022-12-13,9:25:30.210,264,-4.472358,8.59378,1.584609,
2022-12-13,9:25:30.211,264,-4.5011044,8.617135,1.5558633,
2022-12-13,9:25:30.213,266,-4.510087,8.64109,1.5558633,
2022-12-13,9:25:30.214,267,-4.5627875,8.674626,1.5325074,
2022-12-13,9:25:30.217,270,-4.5963244,8.674626,1.4235132,
2022-12-13,9:25:30.220,273,-4.638844,8.73152,1.3995583,
2022-12-13,9:25:30.223,276,-4.681963,8.77883,1.3618295,
2022-12-13,9:25:30.227,280,-4.7484374,8.850096,1.286372,
2022-12-13,9:25:30.228,281,-4.7244825,8.887824,1.1582139,
2022-12-13,9:25:30.229,282,-4.781974,8.906988,1.1959426,
2022-12-13,9:25:30.232,285,-4.781974,8.968672,1.2103156,
2022-12-13,9:25:30.234,287,-4.767601,8.883034,1.1582139,
2022-12-13,9:25:30.237,290,-4.753228,8.954299,1.1677958,
2022-12-13,9:25:30.240,293,-4.7292733,8.968672,1.1486319,
2022-12-13,9:25:30.244,297,-4.7244825,8.915971,1.1630049,
2022-12-13,9:25:30.245,298,-4.7101097,8.920762,1.1396489,
2022-12-13,9:25:30.248,301,-4.662799,8.944716,1.143841,
2022-12-13,9:25:30.250,303,-4.6059065,8.859078,1.0635924,
2022-12-13,9:25:30.252,305,-4.5963244,8.82135,1.0540105,
