DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2023-1-31,10:47:13.70,0,0.35434186,-0.05746084,9.816227,
2023-1-31,10:47:13.136,66,0.2873042,-0.076614454,9.844957,
2023-1-31,10:47:13.203,133,0.36391866,-0.05746084,9.844957,
2023-1-31,10:47:13.273,203,0.2681506,-0.05746084,9.854534,
2023-1-31,10:47:13.335,265,0.4213795,-0.08619126,9.854534,
2023-1-31,10:47:13.402,331,0.30645782,-0.047884032,9.835381,
2023-1-31,10:47:13.469,398,0.35434186,-0.10534488,9.844957,
2023-1-31,10:47:13.535,465,0.31603462,-0.05746084,9.816227,
2023-1-31,10:47:13.601,531,0.39264908,-0.076614454,9.854534,
2023-1-31,10:47:13.667,596,0.2873042,0.009576807,9.854534,
2023-1-31,10:47:13.734,664,0.25857377,0.0,9.844957,
2023-1-31,10:47:13.799,728,-0.047884032,0.49799395,9.758766,
2023-1-31,10:47:13.865,795,-0.9959879,1.685518,9.80665,
2023-1-31,10:47:13.931,860,1.8291701,5.45878,9.662998,
2023-1-31,10:47:13.998,927,3.3901896,6.445191,10.132261,
2023-1-31,10:47:14.64,993,-1.0247183,3.8115692,10.237606,
2023-1-31,10:47:14.129,1059,1.292869,0.5746084,10.218452,
2023-1-31,10:47:14.195,1125,0.4309563,-1.4077905,7.5082164,
2023-1-31,10:47:14.261,1190,0.8523358,-1.1204864,9.634268,
2023-1-31,10:47:14.327,1256,0.22026655,-1.7429788,7.144298,
2023-1-31,10:47:14.395,1325,0.8810662,-1.5705963,12.449849,
2023-1-31,10:47:14.457,1387,1.0342951,-1.7429788,11.176133,
2023-1-31,10:47:14.526,1455,0.6703765,-1.6759412,8.791509,
2023-1-31,10:47:14.592,1521,0.92895025,-1.5131354,8.983045,
2023-1-31,10:47:14.655,1585,1.0534488,-1.5131354,9.414001,
2023-1-31,10:47:14.724,1653,1.0726024,-1.4652514,9.672575,
2023-1-31,10:47:14.790,1719,0.9959879,-1.4939818,9.940725,
2023-1-31,10:47:14.855,1785,0.2681506,-0.009576807,9.892841,
2023-1-31,10:47:14.919,1849,0.2873042,0.009576807,9.959879,
2023-1-31,10:47:14.985,1915,0.2777274,-0.047884032,9.854534,
2023-1-31,10:47:15.53,1983,0.2777274,0.019153614,9.854534,
2023-1-31,10:47:15.119,2048,0.31603462,0.0,9.864111,
2023-1-31,10:47:15.185,2114,0.2777274,-0.009576807,9.864111,
2023-1-31,10:47:15.251,2180,0.29688102,-0.038307227,9.825804,
2023-1-31,10:47:15.317,2246,0.25857377,0.038307227,9.835381,
2023-1-31,10:47:15.383,2312,0.29688102,0.047884032,9.854534,
2023-1-31,10:47:15.448,2378,0.2873042,0.0,9.864111,
2023-1-31,10:47:15.515,2445,0.29688102,0.019153614,9.825804,
2023-1-31,10:47:15.581,2510,0.33518824,-0.05746084,9.854534,
2023-1-31,10:47:15.647,2576,0.25857377,0.05746084,9.844957,
2023-1-31,10:47:15.713,2642,0.29688102,-0.02873042,9.80665,
2023-1-31,10:47:15.779,2708,0.2873042,0.0,9.864111,
2023-1-31,10:47:15.846,2775,0.31603462,-0.06703765,9.844957,
2023-1-31,10:47:15.912,2841,0.30645782,-0.009576807,9.864111,
2023-1-31,10:47:15.977,2906,0.29688102,0.009576807,9.873688,
2023-1-31,10:47:16.43,2973,0.30645782,-0.009576807,9.835381,
2023-1-31,10:47:16.109,3039,0.31603462,-0.019153614,9.844957,
2023-1-31,10:47:16.171,3101,0.24899697,-0.009576807,9.787497,
