DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2022-12-13,9:24:47.44,0,-3.9573305,8.789011,1.3863832,
2022-12-13,9:24:47.60,17,-3.9711046,8.808174,1.3576374,
2022-12-13,9:24:47.81,37,-4.175918,8.817757,1.0785642,
2022-12-13,9:24:47.101,57,-4.2519746,8.7417,0.95579594,
2022-12-13,9:24:47.121,77,-4.5729685,8.551858,1.4139313,
2022-12-13,9:24:47.142,98,-4.930494,8.755474,1.5558633,
2022-12-13,9:24:47.161,117,-4.4448104,8.641689,1.3851855,
2022-12-13,9:24:47.181,137,-4.3831267,8.675225,1.300146,
2022-12-13,9:24:47.202,158,-4.2974887,8.732119,1.465434,
2022-12-13,9:24:47.226,182,-4.392709,8.556649,1.5792192,
2022-12-13,9:24:47.242,198,-4.6310587,8.6273155,1.6313208,
2022-12-13,9:24:47.263,219,-4.73107,8.732119,1.6265299,
2022-12-13,9:24:47.283,239,-4.331025,8.755474,1.4277052,
2022-12-13,9:24:47.303,259,-4.102257,8.69379,1.8301456,
2022-12-13,9:24:47.326,282,-4.249579,8.78422,2.4362016,
2022-12-13,9:24:47.344,300,-4.449601,8.78422,2.706292,
2022-12-13,9:24:47.363,319,-4.620878,8.651271,2.9332635,
2022-12-13,9:24:47.384,340,-5.1826177,8.475802,3.174608,
2022-12-13,9:24:47.403,359,-5.316166,8.575214,2.9662013,
2022-12-13,9:24:47.424,380,-4.411274,9.333982,1.0252649,
2022-12-13,9:24:47.444,400,-3.601602,10.316129,-1.7864281,
2022-12-13,9:24:47.464,420,-1.9493207,10.410749,-4.404087,
2022-12-13,9:24:47.484,441,-0.4772991,9.614253,-4.621477,
2022-12-13,9:24:47.506,462,-0.98693717,8.7794285,-3.1638284,
2022-12-13,9:24:47.525,481,-1.6438972,7.849983,-1.5917954,
2022-12-13,9:24:47.545,501,-2.2727103,7.257102,0.80787516,
2022-12-13,9:24:47.565,521,-4.29689,7.148108,5.058652,
2022-12-13,9:24:47.585,542,-7.139724,7.4038253,8.727327,
2022-12-13,9:24:47.610,566,-8.568626,7.6361866,8.869259,
2022-12-13,9:24:47.627,583,-7.620616,7.598458,5.446719,
2022-12-13,9:24:47.646,602,-5.677883,8.433282,1.4420781,
2022-12-13,9:24:47.666,622,-3.3015683,10.32571,-2.259535,
2022-12-13,9:24:47.686,642,-0.50544596,11.582139,-6.207284,
2022-12-13,9:24:47.711,667,0.6467792,11.273721,-7.911667,
2022-12-13,9:24:47.727,683,-0.46292624,10.150242,-6.1791368,
2022-12-13,9:24:47.747,703,-1.2204963,8.803384,-2.9314668,
2022-12-13,9:24:47.767,723,-2.1110156,7.6601415,0.03174009,
2022-12-13,9:24:47.787,743,-4.9586406,7.143317,4.6328554,
2022-12-13,9:24:47.808,764,-8.954299,7.128944,9.811281,
2022-12-13,9:24:47.826,782,-10.6544895,7.5319834,10.573643,
2022-12-13,9:24:47.848,804,-9.749598,7.3852606,6.573792,
2022-12-13,9:24:47.867,823,-6.987611,7.1906276,2.1667104,
2022-12-13,9:24:47.888,844,-4.516076,7.882921,-0.43238387,
2022-12-13,9:24:47.908,864,-1.9487218,10.425122,-4.602912,
2022-12-13,9:24:47.927,884,1.460643,11.648613,-8.602762,
2022-12-13,9:24:47.947,904,1.3510499,10.349066,-8.460831,
2022-12-13,9:24:47.968,924,-1.3258973,9.139949,-5.2802334,
2022-12-13,9:24:47.988,944,-1.3450612,7.598458,-1.0719767,
2022-12-13,9:24:48.8,964,-3.0308793,6.721114,3.8938503,
2022-12-13,9:24:48.28,984,-7.6649323,6.986413,9.479507,
2022-12-13,9:24:48.49,1005,-11.031777,7.598458,11.6713705,
2022-12-13,9:24:48.68,1024,-10.236479,7.4990454,8.29135,
2022-12-13,9:24:48.89,1045,-7.6505594,7.9446044,2.9045177,
2022-12-13,9:24:48.108,1064,-4.6885505,9.433993,-1.3654227,
2022-12-13,9:24:48.129,1085,-1.2342703,10.965902,-6.0419955,
2022-12-13,9:24:48.149,1105,1.722948,10.847325,-8.54587,
2022-12-13,9:24:48.170,1126,-0.31500542,9.770558,-7.1822433,
2022-12-13,9:24:48.192,1148,-1.4726205,8.78422,-3.4854212,
2022-12-13,9:24:48.210,1166,-0.6437849,7.5655203,-0.5174234,
2022-12-13,9:24:48.229,1185,-2.2104278,7.1193624,3.2033536,
2022-12-13,9:24:48.251,1207,-5.7677135,7.1055884,8.287158,
2022-12-13,9:24:48.270,1226,-9.42561,7.6224127,10.583224,
2022-12-13,9:24:48.292,1248,-10.401767,7.996706,8.273384,
2022-12-13,9:24:48.309,1265,-7.877531,8.049407,3.8375566,
2022-12-13,9:24:48.331,1287,-5.020324,9.632818,-1.1186885,
2022-12-13,9:24:48.351,1307,-1.3390725,11.344986,-6.292323,
2022-12-13,9:24:48.372,1328,2.3373883,11.2689295,-9.08066,
2022-12-13,9:24:48.393,1349,-0.31081334,10.434705,-7.6607404,
2022-12-13,9:24:48.412,1368,-1.396564,9.391474,-3.532732,
2022-12-13,9:24:48.431,1387,-0.82943445,8.035034,-0.23835011,
2022-12-13,9:24:48.453,1409,-2.453569,7.3852606,3.5441105,
2022-12-13,9:24:48.471,1427,-6.354007,7.598458,8.311112,
2022-12-13,9:24:48.493,1449,-9.38788,8.0727625,9.825654,
2022-12-13,9:24:48.515,1471,-8.263204,7.8260283,7.7900963,
2022-12-13,9:24:48.534,1490,-5.9204254,7.6649323,3.6626866,
2022-12-13,9:24:48.553,1509,-4.381929,8.959688,-0.75876784,
2022-12-13,9:24:48.575,1531,-1.3480556,10.714376,-5.724595,
2022-12-13,9:24:48.596,1552,2.337987,10.719168,-9.12318,
2022-12-13,9:24:48.615,1571,0.047310703,10.083767,-8.403338,
2022-12-13,9:24:48.634,1590,-1.3432646,9.258525,-4.176517,
2022-12-13,9:24:48.655,1612,-1.0432309,7.8212376,-0.043717485,
2022-12-13,9:24:48.674,1630,-3.0009358,7.570311,4.7987423,
2022-12-13,9:24:48.696,1652,-7.267882,7.9398136,9.523225,
2022-12-13,9:24:48.714,1670,-9.897518,8.433282,10.189767,
2022-12-13,9:24:48.735,1691,-8.430886,8.0727625,6.8337016,
2022-12-13,9:24:48.755,1711,-5.540143,8.845903,1.1582139,
2022-12-13,9:24:48.776,1732,-2.5398061,10.728749,-4.6783695,
