DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2022-12-13,9:23:46.954,0,-4.746042,8.329678,1.4217166,
2022-12-13,9:23:47.34,80,-4.9179173,8.441068,1.4217166,
2022-12-13,9:23:47.114,160,-4.850844,8.4237,1.4504622,
2022-12-13,9:23:47.154,200,-5.1203356,8.250028,1.4810046,
2022-12-13,9:23:47.234,281,-5.518584,8.035034,2.058315,
2022-12-13,9:23:47.314,361,-5.529962,8.499757,1.745705,
2022-12-13,9:23:47.354,400,-4.964629,8.252423,2.7362354,
2022-12-13,9:23:47.434,480,-5.9198265,8.103305,2.503874,
2022-12-13,9:23:47.475,521,-2.214021,9.387281,-3.2267096,
2022-12-13,9:23:47.554,600,-2.141558,7.3289666,0.3671071,
2022-12-13,9:23:47.634,681,-8.968672,7.2505145,8.057192,
2022-12-13,9:23:47.675,721,-4.261556,9.527417,-1.7469027,
2022-12-13,9:23:47.754,800,-1.0623947,9.439982,-4.5699744,
2022-12-13,9:23:47.835,881,-7.2978253,7.262492,6.255193,
2022-12-13,9:23:47.875,921,-7.5589323,7.5541415,3.684845,
2022-12-13,9:23:47.955,1001,-0.58689225,9.832841,-6.5761876,
2022-12-13,9:23:48.35,1081,-3.3476813,7.0373173,1.1049144,
2022-12-13,9:23:48.75,1121,-10.611371,7.029532,8.656062,
2022-12-13,9:23:48.156,1202,-3.7662911,9.290265,-2.8428342,
2022-12-13,9:23:48.236,1282,-0.7521803,8.508141,-3.9417598,
2022-12-13,9:23:48.274,1321,-7.2008085,7.037916,6.457611,
2022-12-13,9:23:48.355,1401,-7.634989,8.07935,3.427331,
2022-12-13,9:23:48.438,1484,-0.6857057,10.278399,-6.3701763,
2022-12-13,9:23:48.517,1563,-3.4482913,7.783509,0.58270013,
2022-12-13,9:23:48.558,1604,-9.911292,7.698469,8.365011,
2022-12-13,9:23:48.639,1686,-2.7757607,9.731631,-4.1016583,
2022-12-13,9:23:48.716,1763,-0.8210503,8.801587,-4.1286073,
2022-12-13,9:23:48.758,1804,-7.1558933,6.992402,7.046899,
2022-12-13,9:23:48.840,1886,-7.648763,8.189542,2.6811395,
2022-12-13,9:23:48.917,1963,0.22936708,10.141258,-6.8935885,
2022-12-13,9:23:48.958,2005,-3.7920425,7.6044464,2.3122356,
2022-12-13,9:23:49.40,2086,-9.544186,7.6128306,7.3325596,
2022-12-13,9:23:49.117,2163,-1.9187783,9.905304,-5.1143465,
2022-12-13,9:23:49.159,2205,-1.2522364,8.606356,-2.149942,
2022-12-13,9:23:49.238,2285,-8.9375305,7.40682,8.60935,
2022-12-13,9:23:49.317,2363,-4.819104,8.852491,-0.9743609,
2022-12-13,9:23:49.359,2405,0.18924281,9.720852,-5.705431,
2022-12-13,9:23:49.439,2485,-5.416177,7.1876335,5.6515326,
2022-12-13,9:23:49.521,2567,-8.787214,7.90987,4.9251037,
2022-12-13,9:23:49.557,2603,0.22517498,10.477224,-6.7546506,
2022-12-13,9:23:49.637,2683,-2.4445858,8.117079,0.5168245,
2022-12-13,9:23:49.717,2763,-9.527417,7.6697235,8.242842,
2022-12-13,9:23:49.758,2804,-1.9828573,9.617248,-4.1465735,
2022-12-13,9:23:49.839,2885,-0.59288096,8.903395,-2.8152862,
