DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2023-1-31,10:49:21.901,0,0.45968673,0.02873042,9.797073,
2023-1-31,10:49:21.906,5,0.45010993,0.08619126,9.797073,
2023-1-31,10:49:21.925,23,0.45010993,0.047884032,9.825804,
2023-1-31,10:49:21.925,24,0.47884035,0.076614454,9.844957,
2023-1-31,10:49:21.926,25,0.46926352,0.08619126,9.873688,
2023-1-31,10:49:21.927,26,0.45010993,0.06703765,9.835381,
2023-1-31,10:49:21.944,43,0.45010993,0.076614454,9.80665,
2023-1-31,10:49:21.945,44,0.45968673,0.06703765,9.825804,
2023-1-31,10:49:21.946,45,0.4405331,0.02873042,9.825804,
2023-1-31,10:49:21.946,45,0.46926352,0.047884032,9.825804,
2023-1-31,10:49:21.953,52,0.45010993,0.047884032,9.854534,
2023-1-31,10:49:21.955,54,0.4213795,0.038307227,9.844957,
2023-1-31,10:49:21.977,76,0.4405331,0.06703765,9.844957,
2023-1-31,10:49:21.978,76,0.47884035,0.06703765,9.844957,
2023-1-31,10:49:21.978,77,0.4213795,0.047884032,9.825804,
2023-1-31,10:49:21.979,78,0.48841715,0.076614454,9.825804,
2023-1-31,10:49:21.985,84,0.46926352,0.10534488,9.835381,
2023-1-31,10:49:21.986,85,0.4309563,0.10534488,9.864111,
2023-1-31,10:49:21.992,91,0.45010993,0.076614454,9.816227,
2023-1-31,10:49:21.998,97,0.45010993,0.1340753,9.825804,
2023-1-31,10:49:22.1,100,0.45010993,0.10534488,9.825804,
2023-1-31,10:49:22.6,105,0.4405331,0.1436521,9.835381,
2023-1-31,10:49:22.32,131,0.47884035,0.12449849,9.80665,
2023-1-31,10:49:22.34,133,0.45968673,0.10534488,9.835381,
2023-1-31,10:49:22.35,134,0.45968673,0.06703765,9.835381,
2023-1-31,10:49:22.37,136,0.48841715,0.047884032,9.825804,
2023-1-31,10:49:22.38,137,0.46926352,0.02873042,9.844957,
2023-1-31,10:49:22.39,138,0.4405331,0.05746084,9.844957,
2023-1-31,10:49:22.54,152,0.48841715,0.038307227,9.835381,
2023-1-31,10:49:22.54,153,0.4309563,0.0,9.854534,
2023-1-31,10:49:22.55,154,0.45010993,0.019153614,9.825804,
