DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2022-12-13,9:23:33.677,2723,-4.7807765,7.5493507,2.365535,
2022-12-13,9:23:33.758,2803,-10.102332,6.9906054,7.372684,
2022-12-13,9:23:33.797,2843,-2.6392186,9.311225,-4.0202117,
2022-12-13,9:23:33.878,2923,-1.883445,8.3434515,-1.7978066,
2022-12-13,9:23:33.960,3005,-9.524423,7.0474977,7.805667,
2022-12-13,9:23:33.997,3042,-5.4826517,8.457237,-0.78392035,
2022-12-13,9:23:34.78,3123,-0.77134407,9.368716,-4.7753863,
2022-12-13,9:23:34.157,3203,-6.90317,6.914549,6.607329,
2022-12-13,9:23:34.197,3242,-8.240446,7.4942546,3.9345734,
2022-12-13,9:23:34.279,3324,-0.20481342,9.956806,-7.1684694,
2022-12-13,9:23:34.357,3402,-4.343003,7.4158025,2.8781674,
2022-12-13,9:23:34.397,3442,-9.747801,7.1642776,7.460718,
2022-12-13,9:23:34.479,3524,-2.8817606,9.352547,-3.839952,
2022-12-13,9:23:34.557,3602,-1.5696373,8.562638,-2.2271962,
2022-12-13,9:23:34.598,3643,-8.980649,6.509713,8.632107,
2022-12-13,9:23:34.679,3724,-6.5168996,8.008084,1.0072987,
2022-12-13,9:23:34.757,3802,-0.47610137,9.680728,-5.659318,
2022-12-13,9:23:34.797,3842,-5.4413295,7.1888313,3.8489351,
2022-12-13,9:23:34.879,3924,-9.391474,7.1546955,6.228843,
2022-12-13,9:23:34.957,4003,-1.9792641,9.535801,-4.5693755,
2022-12-13,9:23:34.998,4043,-2.975783,8.070367,-0.2641015,
2022-12-13,9:23:35.80,4125,-10.020287,6.9157467,7.851181,
2022-12-13,9:23:35.157,4202,-4.8652167,8.309317,-1.0198749,
2022-12-13,9:23:35.199,4244,-0.80787516,9.153723,-4.0681214,
2022-12-13,9:23:35.279,4324,-7.3289666,7.137328,5.8856907,
2022-12-13,9:23:35.317,4362,-9.248343,7.3115993,4.198675,
2022-12-13,9:23:35.397,4442,-0.799491,9.861587,-5.9012613,
2022-12-13,9:23:35.478,4523,-3.5614777,7.5068307,1.4851967,
2022-12-13,9:23:35.517,4562,-9.825654,7.028933,7.3906503,
2022-12-13,9:23:35.599,4644,-3.826777,9.115395,-2.4260209,
2022-12-13,9:23:35.677,4722,-1.5031627,8.681813,-2.4787214,
2022-12-13,9:23:35.718,4763,-8.778231,6.997792,7.5649214,
2022-12-13,9:23:35.799,4844,-6.481566,7.891904,1.0510162,
2022-12-13,9:23:35.877,4922,-0.37908447,9.560954,-5.235318,
2022-12-13,9:23:35.958,5004,-6.6624246,6.8887973,5.985702,
2022-12-13,9:23:36.38,5083,-8.702175,7.1445146,4.5813527,
2022-12-13,9:23:36.79,5124,-1.7055807,9.593292,-4.6202793,
2022-12-13,9:23:36.158,5204,-3.5524948,7.9176555,0.34614664,
2022-12-13,9:23:36.198,5243,-9.98136,7.2055993,7.5990567,
2022-12-13,9:23:36.278,5323,-4.3250365,8.635101,-0.9893326,
2022-12-13,9:23:36.357,5402,-1.2091178,8.888423,-3.4309242,
2022-12-13,9:23:36.399,5445,-6.895385,7.0127635,5.9970803,
2022-12-13,9:23:36.479,5524,-7.970356,7.666729,3.8375566,
2022-12-13,9:23:36.557,5602,-0.8030842,10.056818,-4.9825954,
2022-12-13,9:23:36.595,5641,-3.9752967,7.5900736,1.5792192,
2022-12-13,9:23:36.677,5722,-9.911891,7.158289,7.6727176,
2022-12-13,9:23:36.755,5800,-3.3195343,9.209417,-2.4751282,
2022-12-13,9:23:36.795,5840,-1.9810607,8.591384,-1.6588689,
2022-12-13,9:23:36.875,5920,-6.803159,7.1636786,4.708912,
2022-12-13,9:23:36.955,6000,-7.216978,8.4237,3.0021334,
2022-12-13,9:23:36.995,6040,-2.218213,9.041734,-2.7164726,
2022-12-13,9:23:37.75,6120,-5.894674,7.2612944,4.658607,
2022-12-13,9:23:37.155,6200,-7.631396,7.547554,4.295093,
2022-12-13,9:23:37.196,6241,-2.1738968,9.415428,-2.7302468,
2022-12-13,9:23:37.275,6321,-4.013624,7.8954973,0.85279036,
2022-12-13,9:23:37.355,6400,-8.486582,7.181046,6.0647526,
2022-12-13,9:23:37.395,6440,-3.8255792,8.560842,-0.43358162,
2022-12-13,9:23:37.476,6521,-4.00524,8.619531,0.5874911,
2022-12-13,9:23:37.554,6599,-5.5605044,7.8901076,2.0427444,
2022-12-13,9:23:37.595,6640,-5.1209345,8.355429,1.3348805,
2022-12-13,9:23:37.675,6721,-5.235917,8.496762,1.5750271,
2022-12-13,9:23:37.755,6800,-4.9215107,8.359022,1.1797732,
2022-12-13,9:23:37.795,6840,-4.8676124,8.257215,1.2516376,
2022-12-13,9:23:37.875,6921,-4.914923,8.277576,1.4037504,
2022-12-13,9:23:37.915,6960,-4.999963,8.320695,1.4049481,
2022-12-13,9:23:37.995,7040,-5.0317025,8.414119,1.373807,
