DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2022-12-13,9:23:39.315,0,-5.1568666,8.229667,1.5211289,
2022-12-13,9:23:39.395,80,-5.199985,8.051803,1.5163379,
2022-12-13,9:23:39.434,119,-5.60003,7.9541864,1.754688,
2022-12-13,9:23:39.515,200,-5.5796685,8.036831,2.1583261,
2022-12-13,9:23:39.595,280,-6.267171,8.270988,2.6062806,
2022-12-13,9:23:39.634,319,-5.7820864,8.2176895,2.430213,
2022-12-13,9:23:39.715,400,-2.5002806,8.990231,-2.3080435,
2022-12-13,9:23:39.795,480,-2.614066,7.266684,0.7276266,
2022-12-13,9:23:39.834,519,-9.600479,7.2481194,7.253509,
2022-12-13,9:23:39.915,600,-5.2987986,9.069282,-0.108994275,
2022-12-13,9:23:39.995,680,-0.47849685,9.8094845,-5.2640643,
2022-12-13,9:23:40.34,719,-6.903769,6.9762325,5.577273,
2022-12-13,9:23:40.115,800,-9.174683,7.1301417,4.9029455,
2022-12-13,9:23:40.196,881,-1.1486319,10.038253,-5.4281545,
2022-12-13,9:23:40.235,920,-2.5547779,7.8266273,-0.15271176,
2022-12-13,9:23:40.315,1000,-9.70588,6.940899,8.437474,
2022-12-13,9:23:40.395,1080,-3.9489465,8.421904,-1.7750496,
2022-12-13,9:23:40.434,1119,-0.5838979,8.768649,-4.5268555,
2022-12-13,9:23:40.515,1200,-7.4008307,7.010967,7.097204,
2022-12-13,9:23:40.595,1280,-6.6636224,7.980537,2.729049,
2022-12-13,9:23:40.635,1320,-0.108395405,10.087959,-6.128233,
2022-12-13,9:23:40.715,1401,-5.102968,7.9553843,3.762698,
2022-12-13,9:23:40.799,1484,-9.402253,8.008683,6.2504025,
2022-12-13,9:23:40.837,1522,-0.7815249,9.971778,-6.540854,
2022-12-13,9:23:40.917,1602,-2.4619532,7.8942995,0.19762698,
2022-12-13,9:23:40.999,1684,-8.947112,7.579893,7.842797,
2022-12-13,9:23:41.77,1762,-3.8986413,9.332785,-2.5344162,
2022-12-13,9:23:41.117,1803,-0.33955908,9.339971,-4.3951044,
2022-12-13,9:23:41.200,1885,-6.927724,7.7110453,6.904368,
2022-12-13,9:23:41.277,1962,-7.0169554,8.456638,2.4691396,
2022-12-13,9:23:41.318,2003,0.79829323,10.183179,-7.5786953,
2022-12-13,9:23:41.399,2084,-4.767601,7.1888313,3.6650822,
2022-12-13,9:23:41.477,2162,-9.956207,7.3151927,7.262492,
2022-12-13,9:23:41.518,2203,-0.5371861,9.980163,-6.431261,
2022-12-13,9:23:41.598,2283,-1.9864506,8.102107,-1.130067,
2022-12-13,9:23:41.678,2363,-9.837631,7.4583225,9.350751,
2022-12-13,9:23:41.719,2404,-3.2237153,9.567541,-3.7471273,
2022-12-13,9:23:41.800,2485,-0.6922933,8.860875,-4.0723133,
2022-12-13,9:23:41.837,2523,-8.342254,7.392447,8.3171015,
2022-12-13,9:23:41.918,2603,-5.8731146,8.645881,0.31260994,
2022-12-13,9:23:41.998,2683,0.30422577,9.893327,-6.780402,
2022-12-13,9:23:42.38,2723,-6.354007,6.949283,6.6378713,
2022-12-13,9:23:42.119,2804,-8.759666,7.874537,4.1687317,
2022-12-13,9:23:42.196,2881,0.04491522,9.94423,-6.752854,
2022-12-13,9:23:42.236,2921,-3.1153197,7.7511697,1.1336602,
2022-12-13,9:23:42.316,3002,-10.089157,7.7385936,8.023057,
2022-12-13,9:23:42.394,3079,-2.1337726,9.507055,-4.483737,
2022-12-13,9:23:42.434,3119,-1.079762,8.420107,-2.6763484,
2022-12-13,9:23:42.515,3200,-8.769847,7.443351,8.327881,
2022-12-13,9:23:42.595,3280,-5.4628887,8.721338,-0.99711794,
2022-12-13,9:23:42.634,3319,-0.08623723,9.699891,-6.1120634,
2022-12-13,9:23:42.715,3400,-6.758244,7.4265823,6.283939,
2022-12-13,9:23:42.795,3480,-8.224277,7.7763224,3.2973762,
2022-12-13,9:23:42.835,3520,-0.17846315,9.9544115,-7.1457124,
2022-12-13,9:23:42.915,3600,-3.551297,7.4223905,1.7313321,
2022-12-13,9:23:42.995,3680,-10.186173,7.561927,7.47569,
2022-12-13,9:23:43.34,3719,-2.5984952,9.669349,-4.5873413,
2022-12-13,9:23:43.115,3800,-1.3558408,8.702175,-3.1710148,
2022-12-13,9:23:43.196,3881,-8.096718,7.3660965,6.9534755,
2022-12-13,9:23:43.235,3920,-7.1888313,8.354232,1.4947786,
2022-12-13,9:23:43.315,4000,-0.61264366,9.899914,-6.2545943,
2022-12-13,9:23:43.395,4080,-4.015421,7.5625257,1.1198862,
2022-12-13,9:23:43.475,4160,-10.058016,7.417599,7.1996107,
2022-12-13,9:23:43.514,4199,-3.5866303,9.401654,-3.0704045,
2022-12-13,9:23:43.596,4281,-1.3839878,8.530299,-3.3039637,
2022-12-13,9:23:43.675,4360,-6.5330687,6.8971815,4.7376575,
2022-12-13,9:23:43.714,4400,-7.748774,7.630797,3.0560317,
2022-12-13,9:23:43.795,4480,-1.0504173,9.445971,-4.8861775,
2022-12-13,9:23:43.875,4560,-5.4958267,7.734401,0.8138638,
2022-12-13,9:23:43.915,4600,-10.450874,6.946888,6.903769,
2022-12-13,9:23:43.998,4684,-4.4298387,8.556649,-1.3522476,
2022-12-13,9:23:44.77,4762,-0.33057603,8.650672,-3.3267207,
2022-12-13,9:23:44.115,4800,-7.1894298,7.1792493,4.2903023,
2022-12-13,9:23:44.199,4884,-8.383576,7.74578,3.9351723,
2022-12-13,9:23:44.277,4962,-1.0839541,9.445971,-3.018303,
2022-12-13,9:23:44.316,5001,-3.440506,8.250028,0.45813528,
2022-12-13,9:23:44.397,5082,-8.308718,8.093723,5.756335,
2022-12-13,9:23:44.436,5121,-5.70603,8.833327,0.3191975,
2022-12-13,9:23:44.519,5204,1.0210727,9.036344,-4.622675,
2022-12-13,9:23:44.597,5282,-6.2144704,7.245125,5.116143,
2022-12-13,9:23:44.636,5321,-8.494367,7.6355877,5.0305047,
2022-12-13,9:23:44.718,5404,-0.9348355,10.089157,-4.7149005,
2022-12-13,9:23:44.797,5482,-2.2122245,8.212898,-0.91567165,
2022-12-13,9:23:44.837,5522,-9.645394,7.2936335,7.754763,
2022-12-13,9:23:44.919,5604,-5.081409,8.591384,-0.39705056,
2022-12-13,9:23:44.997,5682,-0.3156043,9.283078,-4.084291,
2022-12-13,9:23:45.36,5721,-6.8061533,7.199012,5.4832506,
2022-12-13,9:23:45.119,5804,-7.582887,8.102107,3.2740202,
2022-12-13,9:23:45.198,5883,-1.6762362,9.1357565,-2.5428004,
