DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2022-12-13,9:23:56.595,0,-4.933488,8.245237,1.1683947,
2022-12-13,9:23:56.674,79,-5.002358,8.367407,1.3372759,
2022-12-13,9:23:56.714,119,-5.1975894,8.181757,1.4187222,
2022-12-13,9:23:56.795,200,-5.820414,8.1979265,1.676835,
2022-12-13,9:23:56.874,279,-5.4089904,8.050006,2.0433433,
2022-12-13,9:23:56.914,319,-6.149792,7.886514,3.4740427,
2022-12-13,9:23:56.995,400,-5.0185275,8.714152,1.1659992,
2022-12-13,9:23:57.35,440,-1.7714564,9.035745,-3.2410824,
2022-12-13,9:23:57.115,520,-2.2571397,7.430774,0.98873377,
2022-12-13,9:23:57.195,600,-8.942322,8.046412,6.8941875,
2022-12-13,9:23:57.235,640,-4.276528,9.91249,-1.461242,
2022-12-13,9:23:57.314,719,-1.1126997,9.204626,-4.175918,
2022-12-13,9:23:57.395,800,-6.3510127,6.889396,5.655725,
2022-12-13,9:23:57.435,840,-8.021859,7.3445373,4.6376467,
2022-12-13,9:23:57.515,920,-1.1402478,10.23049,-5.8994646,
2022-12-13,9:23:57.596,1001,-3.0147097,7.2930346,0.52341205,
2022-12-13,9:23:57.635,1040,-10.046038,6.8007636,8.426695,
2022-12-13,9:23:57.715,1120,-4.7125053,8.811768,-1.1839653,
2022-12-13,9:23:57.795,1200,-1.3408691,9.385485,-5.2526855,
2022-12-13,9:23:57.835,1240,-6.5696,6.886402,6.1941085,
2022-12-13,9:23:57.915,1320,-8.299734,7.2481194,4.249579,
2022-12-13,9:23:57.995,1400,-0.9779541,9.749598,-5.595838,
2022-12-13,9:23:58.34,1439,-2.512258,7.6840963,-0.63420296,
2022-12-13,9:23:58.118,1523,-9.917281,7.56013,7.8859153,
2022-12-13,9:23:58.197,1603,-4.8412623,9.0830555,-1.1276715,
2022-12-13,9:23:58.238,1643,-1.4271064,10.059214,-5.374256,
2022-12-13,9:23:58.319,1725,-6.577984,7.391848,5.099375,
2022-12-13,9:23:58.397,1802,-7.896695,7.638582,4.7693977,
2022-12-13,9:23:58.439,1844,-0.1694801,10.247258,-6.079126,
2022-12-13,9:23:58.519,1924,-2.4188344,8.161994,0.6096493,
2022-12-13,9:23:58.596,2002,-9.692106,7.665531,8.226672,
2022-12-13,9:23:58.678,2083,-3.0745966,9.124378,-1.6953999,
2022-12-13,9:23:58.717,2122,0.040124267,9.031553,-4.296291,
2022-12-13,9:23:58.798,2203,-7.0762434,7.6224127,6.600741,
2022-12-13,9:23:58.877,2282,-7.2091928,8.232661,3.721376,
2022-12-13,9:23:58.916,2322,0.32698283,9.98136,-5.6389565,
2022-12-13,9:23:58.997,2402,-2.4865067,7.900887,1.4678295,
2022-12-13,9:23:59.76,2482,-9.322603,7.8583674,7.9619718,
