DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2022-12-13,9:22:36.835,0,-0.38507318,0.6443837,9.866377,
2022-12-13,9:22:37.34,198,-0.39944604,0.6551634,9.731032,
2022-12-13,9:22:37.234,398,-3.0650148,1.6295242,9.576525,
2022-12-13,9:22:37.435,599,-6.2132726,6.0258265,6.9798255,
2022-12-13,9:22:37.638,802,-3.1997604,7.1630797,3.2536588,
2022-12-13,9:22:37.892,1056,-3.983082,7.2846503,3.9423587,
2022-12-13,9:22:38.91,1256,-4.189692,7.70326,3.2907887,
2022-12-13,9:22:38.277,1441,-5.6802783,7.2966275,4.73107,
2022-12-13,9:22:38.474,1638,-4.9322906,7.6331925,3.6698732,
2022-12-13,9:22:38.691,1856,-3.8381555,7.951791,3.5207546,
2022-12-13,9:22:38.881,2045,-3.3925965,8.126661,3.1446645,
2022-12-13,9:22:39.88,2252,-3.555489,8.009282,3.368043,
2022-12-13,9:22:39.286,2451,-4.920912,7.6781077,4.5148783,
2022-12-13,9:22:39.484,2649,-5.0748215,7.317588,4.7334657,
2022-12-13,9:22:39.684,2849,-4.846053,7.7290115,3.771681,
2022-12-13,9:22:39.884,3049,-4.401093,7.7769213,2.6943145,
2022-12-13,9:22:40.92,3256,-4.8885727,7.8068647,2.646405,
2022-12-13,9:22:40.291,3455,-5.5742784,7.4038253,4.0459633,
2022-12-13,9:22:40.486,3650,-5.69525,6.816933,4.7436466,
2022-12-13,9:22:40.682,3847,-5.314369,7.493057,3.6189692,
2022-12-13,9:22:40.891,4056,-4.5011044,7.8338137,2.3876932,
2022-12-13,9:22:41.88,4252,-4.719093,7.9643674,2.0235806,
2022-12-13,9:22:41.288,4452,-5.246098,7.7517686,3.1069357,
2022-12-13,9:22:41.491,4655,-5.8635325,7.3391476,4.3028784,
2022-12-13,9:22:41.677,4842,-5.1850133,7.699068,3.6225624,
2022-12-13,9:22:41.884,5048,-4.469963,8.273983,2.205637,
2022-12-13,9:22:42.91,5255,-4.5867424,8.081147,2.3547554,
2022-12-13,9:22:42.291,5455,-5.21855,7.245125,4.2094545,
2022-12-13,9:22:42.491,5655,-5.971928,6.1953063,5.237115,
2022-12-13,9:22:42.691,5856,-4.872403,7.313995,3.9213984,
2022-12-13,9:22:42.892,6056,-4.7238836,7.6840963,2.292473,
2022-12-13,9:22:43.131,6296,-5.4167757,7.337351,3.4944043,
2022-12-13,9:22:43.327,6492,-6.174945,6.7965717,5.0059514,
2022-12-13,9:22:43.528,6692,-5.627578,6.8875995,4.189692,
2022-12-13,9:22:43.731,6895,-4.7945504,7.5996556,2.9302692,
2022-12-13,9:22:43.931,7095,-4.686155,7.8020735,2.2858853,
2022-12-13,9:22:44.124,7289,-5.871318,7.385859,3.8746865,
2022-12-13,9:22:44.333,7497,-6.0701427,6.6258936,4.6316576,
2022-12-13,9:22:44.528,7692,-5.178426,7.4619155,3.3734326,
2022-12-13,9:22:44.733,7897,-4.368754,7.969757,2.2337837,
2022-12-13,9:22:44.919,8083,-5.21316,7.6146274,2.8506196,
2022-12-13,9:22:45.124,8288,-6.2587867,7.139125,4.1747203,
2022-12-13,9:22:45.321,8485,-5.6748886,7.331961,3.4650598,
2022-12-13,9:22:45.526,8690,-4.759217,7.9056783,2.3236141,
2022-12-13,9:22:45.730,8894,-4.907737,7.785904,2.0199873,
2022-12-13,9:22:45.931,9095,-5.967137,7.124153,3.8327656,
2022-12-13,9:22:46.132,9296,-5.6796794,7.0271363,3.381218,
2022-12-13,9:22:46.321,9485,-6.054572,7.1331363,3.4782348,
2022-12-13,9:22:46.523,9687,-6.036606,7.134933,3.4327207,
2022-12-13,9:22:46.715,9879,-5.4760637,7.137328,3.123704,
2022-12-13,9:22:46.915,10079,-5.904256,7.242729,3.2273085,
2022-12-13,9:22:47.131,10296,-6.064154,6.9618597,3.2913876,
2022-12-13,9:22:47.322,10486,-6.069544,6.973837,3.3339074,
2022-12-13,9:22:47.525,10690,-5.835386,6.959464,3.4183478,
2022-12-13,9:22:47.728,10892,-5.9371934,7.066063,3.3201332,
2022-12-13,9:22:47.956,11120,-5.74316,7.1816444,3.1991615,
2022-12-13,9:22:48.164,11328,-5.958154,7.193023,3.21593,
2022-12-13,9:22:48.367,11531,-5.9216228,7.0864244,3.1782012,
2022-12-13,9:22:48.568,11732,-5.9192276,7.0588765,3.2416813,
2022-12-13,9:22:48.760,11924,-5.9779167,7.018752,3.3153422,
2022-12-13,9:22:48.964,12128,-5.90186,7.029532,3.274619,
2022-12-13,9:22:49.164,12328,-6.1228433,7.030131,3.2853987,
2022-12-13,9:22:49.364,12529,-6.0162444,6.9888086,3.2554553,
2022-12-13,9:22:49.564,12728,-6.067148,6.973238,3.228506,
