DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2023-1-31,10:47:58.622,0,0.34476504,0.076614454,9.605537,
2023-1-31,10:47:58.635,13,0.4309563,0.06703765,9.911995,
2023-1-31,10:47:58.654,32,0.4213795,0.047884032,9.940725,
2023-1-31,10:47:58.679,57,0.38307226,0.08619126,9.758766,
2023-1-31,10:47:58.696,74,0.36391866,0.095768064,9.797073,
2023-1-31,10:47:58.715,93,0.39264908,0.047884032,9.911995,
2023-1-31,10:47:58.736,114,0.36391866,0.047884032,9.844957,
2023-1-31,10:47:58.756,134,0.4213795,0.08619126,9.816227,
2023-1-31,10:47:58.784,162,0.4309563,0.095768064,9.864111,
2023-1-31,10:47:58.800,178,0.40222588,0.06703765,9.883265,
2023-1-31,10:47:58.818,196,0.39264908,0.05746084,9.816227,
2023-1-31,10:47:58.835,213,0.39264908,0.095768064,9.864111,
2023-1-31,10:47:58.855,232,0.41180268,0.076614454,9.844957,
2023-1-31,10:47:58.879,257,0.39264908,0.05746084,9.844957,
2023-1-31,10:47:58.895,273,0.35434186,0.047884032,9.864111,
2023-1-31,10:47:58.916,293,0.38307226,0.095768064,9.844957,
2023-1-31,10:47:58.936,314,0.4213795,0.076614454,9.873688,
2023-1-31,10:47:58.955,333,0.4213795,0.08619126,9.835381,
2023-1-31,10:47:58.979,357,0.38307226,0.038307227,9.825804,
2023-1-31,10:47:58.997,374,0.36391866,0.06703765,9.864111,
2023-1-31,10:47:59.17,394,0.40222588,0.08619126,9.825804,
2023-1-31,10:47:59.36,414,0.40222588,0.095768064,9.816227,
2023-1-31,10:47:59.66,443,0.38307226,0.038307227,9.844957,
2023-1-31,10:47:59.78,456,0.39264908,0.095768064,9.844957,
2023-1-31,10:47:59.96,473,0.34476504,0.076614454,9.854534,
2023-1-31,10:47:59.115,493,0.40222588,0.11492168,9.854534,
2023-1-31,10:47:59.136,513,0.37349546,0.05746084,9.835381,
2023-1-31,10:47:59.162,540,0.38307226,0.076614454,9.825804,
2023-1-31,10:47:59.176,553,0.39264908,0.095768064,9.825804,
2023-1-31,10:47:59.196,574,0.37349546,0.05746084,9.864111,
2023-1-31,10:47:59.216,593,0.36391866,0.076614454,9.873688,
2023-1-31,10:47:59.235,613,0.4309563,0.05746084,9.844957,
2023-1-31,10:47:59.265,643,0.41180268,0.05746084,9.883265,
2023-1-31,10:47:59.278,655,0.41180268,0.08619126,9.835381,
2023-1-31,10:47:59.296,674,0.39264908,0.08619126,9.758766,
2023-1-31,10:47:59.316,693,0.30645782,0.08619126,9.452309,
2023-1-31,10:47:59.336,713,0.33518824,0.19153613,9.5385,
