DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2023-1-31,10:46:40.597,0,0.41180268,0.076614454,9.825804,
2023-1-31,10:46:40.663,66,0.33518824,0.06703765,9.835381,
2023-1-31,10:46:40.730,132,0.39264908,0.076614454,9.80665,
2023-1-31,10:46:40.795,198,0.38307226,0.10534488,9.873688,
2023-1-31,10:46:40.863,265,0.36391866,0.08619126,9.825804,
2023-1-31,10:46:40.930,332,0.40222588,0.076614454,9.835381,
2023-1-31,10:46:40.996,398,0.36391866,0.08619126,9.816227,
2023-1-31,10:46:41.62,464,0.36391866,0.076614454,9.854534,
2023-1-31,10:46:41.127,530,0.35434186,0.095768064,9.864111,
2023-1-31,10:46:41.194,596,0.37349546,0.08619126,9.864111,
2023-1-31,10:46:41.258,661,0.39264908,0.06703765,9.825804,
2023-1-31,10:46:41.325,728,0.36391866,0.095768064,9.969456,
2023-1-31,10:46:41.391,793,0.40222588,0.08619126,9.825804,
2023-1-31,10:46:41.457,859,0.33518824,0.076614454,9.864111,
2023-1-31,10:46:41.524,926,0.35434186,0.047884032,9.80665,
2023-1-31,10:46:41.590,992,0.25857377,0.4213795,10.007763,
2023-1-31,10:46:41.656,1058,0.36391866,0.047884032,9.825804,
2023-1-31,10:46:41.721,1123,0.30645782,0.36391866,9.864111,
2023-1-31,10:46:41.787,1190,0.51714754,0.7757214,10.429143,
2023-1-31,10:46:41.854,1256,0.39264908,1.9249382,9.461885,
2023-1-31,10:46:41.919,1322,0.7086837,3.5434184,9.346964,
2023-1-31,10:46:41.985,1388,0.38307226,4.8745947,10.419566,
2023-1-31,10:46:42.52,1454,-0.46926352,3.5434184,11.013328,
2023-1-31,10:46:42.117,1520,0.1436521,0.6799533,10.314221,
2023-1-31,10:46:42.184,1586,0.45010993,-1.1971009,10.323798,
2023-1-31,10:46:42.250,1652,0.18195933,-0.17238252,2.3558946,
2023-1-31,10:46:42.316,1719,0.25857377,-1.0055647,2.1068976,
2023-1-31,10:46:42.382,1784,0.49799395,-4.7309427,13.656527,
2023-1-31,10:46:42.447,1849,0.32561144,-1.13964,4.5681367,
2023-1-31,10:46:42.515,1917,0.50757074,-1.8291701,9.749189,
2023-1-31,10:46:42.580,1982,0.37349546,-1.5801731,10.1226845,
2023-1-31,10:46:42.646,2048,0.41180268,-1.7238252,9.825804,
2023-1-31,10:46:42.713,2115,0.4309563,-1.6089035,10.180145,
2023-1-31,10:46:42.778,2180,0.2681506,-0.05746084,9.758766,
2023-1-31,10:46:42.844,2246,0.2873042,-0.06703765,9.825804,
2023-1-31,10:46:42.910,2312,0.29688102,-0.047884032,9.835381,
2023-1-31,10:46:42.976,2378,0.2681506,-0.06703765,9.825804,
2023-1-31,10:46:43.42,2444,0.2873042,-0.076614454,9.854534,
2023-1-31,10:46:43.107,2510,0.24899697,-0.047884032,9.864111,
2023-1-31,10:46:43.173,2576,0.29688102,-0.08619126,9.835381,
2023-1-31,10:46:43.239,2642,0.25857377,-0.06703765,9.825804,
2023-1-31,10:46:43.306,2708,0.2777274,-0.05746084,9.873688,
2023-1-31,10:46:43.372,2774,0.25857377,-0.076614454,9.844957,
2023-1-31,10:46:43.438,2840,0.2681506,-0.06703765,9.864111,
2023-1-31,10:46:43.504,2906,0.25857377,-0.05746084,9.854534,
2023-1-31,10:46:43.569,2972,0.2873042,-0.038307227,9.873688,
2023-1-31,10:46:43.635,3038,0.24899697,-0.06703765,9.825804,
2023-1-31,10:46:43.702,3104,0.2681506,-0.038307227,9.835381,
2023-1-31,10:46:43.767,3170,0.25857377,-0.047884032,9.873688,
2023-1-31,10:46:43.834,3236,0.2681506,-0.05746084,9.883265,
2023-1-31,10:46:43.899,3302,0.23942018,-0.038307227,9.854534,
2023-1-31,10:46:43.965,3368,0.25857377,-0.06703765,9.844957,
2023-1-31,10:46:44.31,3433,0.25857377,-0.17238252,9.9790325,
2023-1-31,10:46:44.97,3499,0.2873042,-0.06703765,9.883265,
2023-1-31,10:46:44.163,3566,0.2681506,-0.06703765,9.80665,
2023-1-31,10:46:44.229,3632,0.2777274,-0.047884032,9.825804,
2023-1-31,10:46:44.296,3698,0.2777274,-0.095768064,9.816227,
2023-1-31,10:46:44.362,3764,0.2777274,0.009576807,9.844957,
2023-1-31,10:46:44.427,3830,0.24899697,-0.076614454,9.835381,
2023-1-31,10:46:44.494,3896,0.25857377,-0.05746084,9.844957,
2023-1-31,10:46:44.559,3962,0.24899697,-0.08619126,9.835381,
2023-1-31,10:46:44.626,4028,0.2873042,-0.009576807,9.844957,
2023-1-31,10:46:44.688,4091,0.2777274,-0.05746084,9.864111,
2023-1-31,10:46:44.754,4157,0.30645782,-0.06703765,9.854534,
