DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2022-12-13,9:24:56.978,0,-4.4160647,8.722536,1.0917393,
2022-12-13,9:24:56.978,0,-4.4160647,8.789011,1.0348468,
2022-12-13,9:24:56.981,3,-4.3969007,8.717745,1.0917393,
2022-12-13,9:24:56.983,5,-4.3160534,8.750683,1.0588015,
2022-12-13,9:24:56.992,14,-4.29689,8.722536,1.0444286,
2022-12-13,9:24:56.992,14,-4.3352175,8.675225,1.0444286,
2022-12-13,9:24:56.992,14,-4.2873077,8.6800165,1.0588015,
2022-12-13,9:24:56.993,15,-4.282517,8.636898,1.0588015,
2022-12-13,9:24:56.995,17,-4.3160534,8.613542,1.0492196,
2022-12-13,9:24:56.998,20,-4.2920985,8.575214,1.0635924,
2022-12-13,9:24:57.3,25,-4.3495903,8.613542,1.0917393,
2022-12-13,9:24:57.3,25,-4.330426,8.608751,1.1061122,
2022-12-13,9:24:57.7,29,-4.3352175,8.589587,1.1959426,
2022-12-13,9:24:57.9,31,-4.3064713,8.627914,1.2055246,
2022-12-13,9:24:57.12,34,-4.3352175,8.651271,1.2528353,
2022-12-13,9:24:57.13,35,-4.3016806,8.641689,1.3378748,
2022-12-13,9:24:57.15,37,-4.3112626,8.584796,1.323502,
2022-12-13,9:24:57.23,46,-4.3208447,8.60396,1.3426657,
2022-12-13,9:24:57.24,46,-4.3256354,8.641689,1.4091402,
2022-12-13,9:24:57.26,48,-4.3112626,8.608751,1.300146,
2022-12-13,9:24:57.26,48,-4.29689,8.599169,1.1959426,
2022-12-13,9:24:57.28,50,-4.272935,8.584796,1.2198974,
2022-12-13,9:24:57.30,53,-4.235206,8.594378,1.2672081,
2022-12-13,9:24:57.33,55,-4.2873077,8.608751,1.2857732,
2022-12-13,9:24:57.42,64,-4.3495903,8.608751,1.2480444,
2022-12-13,9:24:57.42,64,-4.3160534,8.627914,1.300146,
2022-12-13,9:24:57.43,65,-4.3016806,8.580006,1.3049369,
2022-12-13,9:24:57.43,65,-4.3208447,8.599169,1.2857732,
2022-12-13,9:24:57.47,69,-4.2687426,8.523112,1.2103156,
2022-12-13,9:24:57.48,70,-4.2687426,8.532695,1.1767788,
2022-12-13,9:24:57.59,81,-4.259161,8.537485,1.1911517,
2022-12-13,9:24:57.59,81,-4.244788,8.542276,1.0917393,
2022-12-13,9:24:57.59,81,-4.3112626,8.547068,1.0162817,
2022-12-13,9:24:57.60,82,-4.3256354,8.547068,0.87854177,
2022-12-13,9:24:57.60,82,-4.2873077,8.532695,0.89770555,
2022-12-13,9:24:57.63,85,-4.3256354,8.542276,0.92166036,
2022-12-13,9:24:57.65,87,-4.3400083,8.570423,0.8881237,
2022-12-13,9:24:57.71,93,-4.2974887,8.594378,0.84560394,
2022-12-13,9:24:57.71,93,-4.283116,8.56144,0.87854177,
2022-12-13,9:24:57.73,95,-4.330426,8.532695,0.9024965,
2022-12-13,9:24:57.76,98,-4.3495903,8.566232,0.91207844,
2022-12-13,9:24:57.78,100,-4.4208555,8.570423,0.9258525,
2022-12-13,9:24:57.82,104,-4.459183,8.547068,0.95938915,
2022-12-13,9:24:57.87,109,-4.4639745,8.532695,0.9731632,
2022-12-13,9:24:57.87,109,-4.4687653,8.499757,0.992327,
2022-12-13,9:24:57.89,111,-4.5496125,8.509338,1.0300558,
2022-12-13,9:24:57.93,115,-4.7017255,8.523112,1.1013212,
2022-12-13,9:24:57.94,116,-4.759217,8.490175,1.2336714,
2022-12-13,9:24:57.96,118,-4.8209004,8.480593,1.3049369,
2022-12-13,9:24:57.100,122,-4.9400754,8.494966,1.3282928,
