2022-10-25	18:45:2.703	0.20111294	0.05746084	9.797073	
2022-10-25	18:45:2.704	0.22026655	0.009576807	9.844957	
2022-10-25	18:45:2.704	0.24899697	-0.019153614	9.825804	
2022-10-25	18:45:2.770	0.24899697	0.009576807	9.80665	
2022-10-25	18:45:2.770	0.21068975	0.05746084	9.80665	
2022-10-25	18:45:2.771	0.20111294	0.05746084	9.768343	
2022-10-25	18:45:2.771	0.21068975	-0.019153614	9.844957	
2022-10-25	18:45:2.836	0.22984336	-0.019153614	9.825804	
2022-10-25	18:45:2.837	0.22026655	0.02873042	9.80665	
2022-10-25	18:45:2.837	0.22984336	0.06703765	9.787497	
2022-10-25	18:45:2.903	0.22026655	0.06703765	9.77792	
2022-10-25	18:45:2.904	0.21068975	0.0	9.825804	
2022-10-25	18:45:2.904	0.25857377	-0.038307227	9.825804	
2022-10-25	18:45:2.970	0.24899697	-0.019153614	9.816227	
2022-10-25	18:45:2.970	0.22984336	0.08619126	9.787497	
2022-10-25	18:45:2.971	0.22026655	0.038307227	9.787497	
2022-10-25	18:45:2.971	0.22984336	-0.019153614	9.816227	
2022-10-25	18:45:3.36	0.23942018	0.009576807	9.816227	
2022-10-25	18:45:3.37	0.24899697	0.009576807	9.825804	
2022-10-25	18:45:3.37	0.22984336	0.05746084	9.797073	
2022-10-25	18:45:3.103	0.20111294	0.038307227	9.816227	
2022-10-25	18:45:3.104	0.23942018	-0.009576807	9.816227	
2022-10-25	18:45:3.104	0.25857377	-0.038307227	9.835381	
2022-10-25	18:45:3.170	0.24899697	0.009576807	9.80665	
2022-10-25	18:45:3.171	0.22984336	0.047884032	9.797073	
2022-10-25	18:45:3.171	0.21068975	0.02873042	9.816227	
2022-10-25	18:45:3.171	0.22984336	-0.02873042	9.816227	
2022-10-25	18:45:3.237	0.23942018	-0.038307227	9.825804	
2022-10-25	18:45:3.237	0.24899697	0.0	9.825804	
2022-10-25	18:45:3.238	0.18195933	0.06703765	9.77792	
2022-10-25	18:45:3.303	0.18195933	0.038307227	9.797073	
2022-10-25	18:45:3.304	0.20111294	0.0	9.80665	
2022-10-25	18:45:3.304	0.24899697	0.0	9.80665	
2022-10-25	18:45:3.370	0.24899697	0.009576807	9.80665	
