DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2022-12-13,9:24:14.623,0,-4.51907,8.229667,1.649287,
2022-12-13,9:24:14.644,21,-4.6999288,8.300932,1.8618857,
2022-12-13,9:24:14.665,42,-4.79994,8.466819,1.8529027,
2022-12-13,9:24:14.686,63,-4.556799,8.305723,1.7061796,
2022-12-13,9:24:14.704,81,-4.871206,8.234457,1.5355017,
2022-12-13,9:24:14.724,101,-5.1568666,8.177565,1.6349142,
2022-12-13,9:24:14.743,120,-5.328742,8.267994,2.0229816,
2022-12-13,9:24:14.763,140,-5.2616687,8.267994,2.2122245,
2022-12-13,9:24:14.787,164,-4.9718156,8.196729,2.108021,
2022-12-13,9:24:14.805,182,-4.9807987,8.211102,2.0559194,
2022-12-13,9:24:14.826,203,-5.067036,8.38657,1.8570948,
2022-12-13,9:24:14.846,223,-5.0143356,8.395554,1.6301231,
2022-12-13,9:24:14.867,244,-4.686155,8.376988,1.7151626,
2022-12-13,9:24:14.887,264,-4.404686,8.481192,2.0421455,
2022-12-13,9:24:14.905,282,-4.5717707,8.38178,2.4960887,
2022-12-13,9:24:14.926,303,-5.2574763,8.29135,2.5625632,
2022-12-13,9:24:14.946,323,-5.633567,8.172774,2.595501,
2022-12-13,9:24:14.967,344,-5.962346,8.096718,2.7374332,
2022-12-13,9:24:14.987,364,-6.067148,8.101508,2.9506307,
2022-12-13,9:24:15.6,383,-5.6575212,8.0398245,2.922484,
2022-12-13,9:24:15.26,404,-5.352697,8.253621,2.5481904,
2022-12-13,9:24:15.47,424,-4.8292847,8.666243,2.108021,
2022-12-13,9:24:15.67,444,-4.47176,8.6800165,1.5444847,
2022-12-13,9:24:15.88,465,-4.3525844,8.723135,0.99532133,
2022-12-13,9:24:15.107,484,-3.4620655,9.021971,-0.14552532,
2022-12-13,9:24:15.128,505,-2.6098738,9.254333,-1.2719991,
2022-12-13,9:24:15.147,524,-2.1098177,9.344163,-2.052925,
2022-12-13,9:24:15.172,549,-1.5001684,8.8650675,-2.1146088,
2022-12-13,9:24:15.187,564,-1.0617958,8.030842,-1.5271176,
2022-12-13,9:24:15.209,586,-2.07149,7.437961,-0.48089233,
2022-12-13,9:24:15.228,605,-3.509376,7.381068,1.6918067,
2022-12-13,9:24:15.248,625,-5.295205,7.4475427,4.915522,
2022-12-13,9:24:15.268,645,-8.676423,7.452334,8.6075535,
2022-12-13,9:24:15.289,666,-10.052626,7.7553616,8.934536,
2022-12-13,9:24:15.309,686,-9.343564,7.845791,5.7533407,
2022-12-13,9:24:15.329,706,-7.219373,7.841,2.6907213,
2022-12-13,9:24:15.349,726,-4.9047422,8.732717,0.730621,
2022-12-13,9:24:15.369,746,-3.1949694,10.344874,-1.9439309,
2022-12-13,9:24:15.389,766,-1.4618407,11.018602,-5.461092,
2022-12-13,9:24:15.410,787,-0.22397724,10.368829,-6.937905,
2022-12-13,9:24:15.429,806,-0.661751,8.998016,-5.082607,
2022-12-13,9:24:15.450,827,-1.1336602,7.556537,-1.4564509,
2022-12-13,9:24:15.469,846,-2.729049,6.8498707,1.65827,
2022-12-13,9:24:15.489,866,-6.1767416,6.8115435,5.577872,
2022-12-13,9:24:15.510,887,-9.681926,6.901973,9.592095,
2022-12-13,9:24:15.531,908,-9.991541,7.030131,9.506456,
2022-12-13,9:24:15.550,927,-9.334581,7.1439157,5.5113974,
2022-12-13,9:24:15.570,947,-7.1672716,7.1912265,2.287682,
2022-12-13,9:24:15.590,967,-4.9005504,7.855373,0.87255305,
2022-12-13,9:24:15.610,987,-3.5812404,9.662163,-1.27679,
2022-12-13,9:24:15.631,1008,-2.0337613,10.681438,-4.8035336,
2022-12-13,9:24:15.653,1030,-0.10001123,10.141258,-6.691769,
2022-12-13,9:24:15.670,1047,-1.0576038,8.7417,-4.893364,
2022-12-13,9:24:15.691,1068,-2.5433993,7.7841077,-1.0354456,
2022-12-13,9:24:15.712,1089,-3.2674327,6.963656,1.7247446,
2022-12-13,9:24:15.733,1110,-5.953363,7.0870233,5.2796345,
2022-12-13,9:24:15.754,1131,-9.748999,7.6367855,8.218887,
2022-12-13,9:24:15.773,1150,-10.88206,7.3666954,8.938728,
2022-12-13,9:24:15.791,1168,-9.65318,7.100797,6.761238,
2022-12-13,9:24:15.813,1190,-7.9769435,7.300221,3.6890368,
2022-12-13,9:24:15.832,1209,-5.7479506,8.281768,0.68810123,
2022-12-13,9:24:15.853,1231,-3.504585,10.169405,-3.4159524,
2022-12-13,9:24:15.872,1249,-1.1138976,10.800015,-6.7672267,
2022-12-13,9:24:15.893,1270,-1.6091627,9.709474,-6.691769,
2022-12-13,9:24:15.913,1290,-2.9715912,8.978852,-3.5770483,
2022-12-13,9:24:15.934,1311,-1.9756709,7.8122544,-0.30602238,
2022-12-13,9:24:15.954,1331,-2.4661453,7.020549,2.5248344,
2022-12-13,9:24:15.974,1351,-5.457499,7.0582776,6.5672045,
2022-12-13,9:24:15.994,1371,-9.110004,7.2289553,9.194446,
2022-12-13,9:24:16.15,1392,-9.743609,7.1864357,8.626718,
2022-12-13,9:24:16.34,1411,-8.357824,7.0630684,5.9282107,
2022-12-13,9:24:16.54,1431,-6.895385,7.6703224,2.6338286,
2022-12-13,9:24:16.74,1451,-5.095183,9.026762,-0.3156043,
2022-12-13,9:24:16.96,1473,-2.3188233,10.529924,-4.6801662,
2022-12-13,9:24:16.117,1494,0.50544596,10.700603,-7.255306,
2022-12-13,9:24:16.141,1518,0.023954786,9.852004,-6.417487,
2022-12-13,9:24:16.159,1536,-1.0378411,8.836921,-2.881162,
2022-12-13,9:24:16.176,1553,-1.809784,7.5990567,0.58868885,
2022-12-13,9:24:16.196,1573,-3.9573305,7.3427405,4.271138,
2022-12-13,9:24:16.217,1594,-7.391249,7.5182095,8.067972,
2022-12-13,9:24:16.242,1619,-9.89153,7.4613166,10.330502,
