2022-10-25	18:43:45.821	0.23942018	-0.019153614	9.844957	
2022-10-25	18:43:45.821	0.23942018	-0.019153614	9.825804	
2022-10-25	18:43:45.822	0.24899697	0.009576807	9.825804	
2022-10-25	18:43:45.822	0.24899697	0.06703765	9.797073	
2022-10-25	18:43:45.886	0.21068975	0.05746084	9.797073	
2022-10-25	18:43:45.887	0.24899697	-0.009576807	9.854534	
2022-10-25	18:43:45.888	0.22984336	-0.038307227	9.854534	
2022-10-25	18:43:45.954	0.25857377	-0.009576807	9.797073	
2022-10-25	18:43:45.954	0.25857377	0.038307227	9.77792	
2022-10-25	18:43:45.955	0.23942018	0.019153614	9.797073	
2022-10-25	18:43:46.20	0.22984336	-0.019153614	9.864111	
2022-10-25	18:43:46.21	0.25857377	-0.02873042	9.825804	
2022-10-25	18:43:46.21	0.23942018	0.038307227	9.816227	
2022-10-25	18:43:46.22	0.23942018	0.047884032	9.816227	
2022-10-25	18:43:46.87	0.20111294	0.05746084	9.797073	
2022-10-25	18:43:46.87	0.22026655	-0.019153614	9.816227	
2022-10-25	18:43:46.88	0.25857377	-0.038307227	9.825804	
2022-10-25	18:43:46.153	0.22984336	0.009576807	9.844957	
2022-10-25	18:43:46.154	0.22984336	0.076614454	9.816227	
2022-10-25	18:43:46.154	0.21068975	0.047884032	9.80665	
2022-10-25	18:43:46.221	0.22026655	-0.02873042	9.825804	
2022-10-25	18:43:46.221	0.23942018	-0.019153614	9.854534	
2022-10-25	18:43:46.222	0.25857377	0.02873042	9.816227	
2022-10-25	18:43:46.223	0.24899697	0.08619126	9.816227	
2022-10-25	18:43:46.287	0.19153613	0.019153614	9.797073	
2022-10-25	18:43:46.288	0.21068975	0.0	9.825804	
2022-10-25	18:43:46.288	0.23942018	-0.038307227	9.883265	
2022-10-25	18:43:46.353	0.2777274	-0.009576807	9.825804	
2022-10-25	18:43:46.354	0.23942018	0.05746084	9.787497	
2022-10-25	18:43:46.354	0.21068975	0.0	9.80665	
2022-10-25	18:43:46.420	0.24899697	0.019153614	9.835381	
2022-10-25	18:43:46.421	0.25857377	0.009576807	9.835381	
2022-10-25	18:43:46.421	0.25857377	0.0	9.825804	
2022-10-25	18:43:46.422	0.21068975	0.076614454	9.80665	
2022-10-25	18:43:46.486	0.20111294	0.06703765	9.80665	
2022-10-25	18:43:46.487	0.22984336	0.0	9.835381	
2022-10-25	18:43:46.488	0.23942018	-0.009576807	9.835381	
