DATE,TIME,DURATION[ms],X[m/s^2],Y[m/s^2],Z[m/s^2]
2023-1-31,10:45:9.845,0,0.37349546,-0.11492168,9.873688,
2023-1-31,10:45:10.46,201,0.41180268,-0.06703765,9.873688,
2023-1-31,10:45:10.248,403,0.38307226,-0.08619126,9.854534,
2023-1-31,10:45:10.447,602,0.41180268,-0.06703765,9.864111,
2023-1-31,10:45:10.645,800,0.41180268,-0.095768064,9.873688,
2023-1-31,10:45:10.846,1001,0.38307226,-0.06703765,9.864111,
2023-1-31,10:45:11.45,1201,0.40222588,-0.08619126,9.854534,
2023-1-31,10:45:11.246,1401,0.40222588,-0.10534488,9.844957,
2023-1-31,10:45:11.445,1600,0.40222588,-0.08619126,9.854534,
2023-1-31,10:45:11.646,1801,0.37349546,-0.076614454,9.864111,
2023-1-31,10:45:11.846,2001,0.38307226,-0.11492168,9.835381,
2023-1-31,10:45:12.46,2201,0.35434186,-0.095768064,9.854534,
2023-1-31,10:45:12.243,2399,0.41180268,-0.095768064,9.873688,
2023-1-31,10:45:12.445,2601,0.4213795,-0.095768064,9.883265,
2023-1-31,10:45:12.646,2801,0.37349546,-0.05746084,9.864111,
2023-1-31,10:45:12.846,3001,0.37349546,-0.10534488,9.892841,
2023-1-31,10:45:13.45,3201,0.40222588,-0.076614454,9.873688,
2023-1-31,10:45:13.247,3402,0.38307226,-0.10534488,9.873688,
2023-1-31,10:45:13.445,3600,0.39264908,-0.08619126,9.864111,
2023-1-31,10:45:13.649,3804,0.2873042,0.16280572,10.065224,
2023-1-31,10:45:13.845,4000,1.484405,8.599973,9.595961,
2023-1-31,10:45:14.46,4202,0.7086837,-1.532289,10.237606,
2023-1-31,10:45:14.247,4403,0.49799395,-1.6089035,10.70687,
2023-1-31,10:45:14.447,4602,0.8810662,-1.340753,10.160992,
2023-1-31,10:45:14.647,4802,0.25857377,0.33518824,9.835381,
2023-1-31,10:45:14.846,5001,0.25857377,0.2777274,9.835381,
2023-1-31,10:45:15.50,5205,0.2777274,0.30645782,9.873688,
2023-1-31,10:45:15.246,5401,0.2681506,0.2681506,9.864111,
2023-1-31,10:45:15.445,5601,0.2777274,0.30645782,9.854534,
2023-1-31,10:45:15.647,5802,0.2681506,0.2777274,9.844957,
2023-1-31,10:45:15.847,6002,0.2681506,0.32561144,9.864111,
2023-1-31,10:45:16.45,6200,0.25857377,0.29688102,9.854534,
2023-1-31,10:45:16.247,6402,0.2873042,0.29688102,9.864111,
2023-1-31,10:45:16.445,6601,0.29688102,0.2777274,9.854534,
2023-1-31,10:45:16.648,6803,0.47884035,0.31603462,9.873688,
2023-1-31,10:45:16.848,7003,0.10534488,0.4309563,9.854534,
2023-1-31,10:45:17.48,7203,0.36391866,0.31603462,9.844957,
2023-1-31,10:45:17.246,7401,0.2777274,0.30645782,9.825804,
